GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	Q15428	SF3A2	enables	GO:0003723	RNA binding	ECO:0007005	HDA	PMID:22658674		9606	UniProt		F
UniProtKB	Q15428	SF3A2	enables	GO:0003723	RNA binding	ECO:0007005	HDA	PMID:22681889		9606	UniProt		F
UniProtKB	Q15434	RBMS2	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	9606	UniProt		F
UniProtKB	Q15434	RBMS2	enables	GO:0003723	RNA binding	ECO:0000318	IBA	PMID:21873635	FB:FBgn0000114|FB:FBgn0264001|MGI:MGI:1926034|PANTHER:PTN002768817|PomBase:SPAC1610.03c|RGD:68347|SGD:S000005846|UniProtKB:O04425|UniProtKB:P0DJD4|UniProtKB:P11940|UniProtKB:Q5SZQ8|UniProtKB:Q8IDB7|UniProtKB:Q8IUH3|UniProtKB:Q92879	9606	GO_Central		F
UniProtKB	Q15434	RBMS2	enables	GO:0003723	RNA binding	ECO:0007005	HDA	PMID:22658674		9606	UniProt		F
UniProtKB	Q15434	RBMS2	enables	GO:0003723	RNA binding	ECO:0007005	HDA	PMID:22681889		9606	UniProt		F
UniProtKB	Q15434	RBMS2	enables	GO:0003723	RNA binding	ECO:0000304	TAS	PMID:8041632		9606	PINC		F
UniProtKB	Q15434	RBMS2	enables	GO:0003730	mRNA 3'-UTR binding	ECO:0000318	IBA	PMID:21873635	FB:FBgn0264270|FB:FBgn0265297|MGI:MGI:2444477|PANTHER:PTN000610044|UniProtKB:P11940|WB:WBGene00006331	9606	GO_Central		F
UniProtKB	Q15434	RBMS2	enables	GO:0008143	poly(A) binding	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000610044|SGD:S000000967|TAIR:locus:2013011|UniProtKB:P11940|UniProtKB:Q13310|UniProtKB:Q6XE24|UniProtKB:Q9H361	9606	GO_Central		F
UniProtKB	Q15434	RBMS2	enables	GO:0008266	poly(U) RNA binding	ECO:0000318	IBA	PMID:21873635	FB:FBgn0264270|PANTHER:PTN000610044|UniProtKB:P11940|UniProtKB:Q13310|UniProtKB:Q6XE24	9606	GO_Central		F
UniProtKB	Q15459	SF3A1	enables	GO:0003723	RNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000061|InterPro:IPR035967	9606	InterPro		F
UniProtKB	Q15459	SF3A1	enables	GO:0003723	RNA binding	ECO:0000314	IDA	PMID:10882114		9606	UniProt		F
UniProtKB	Q15459	SF3A1	enables	GO:0003723	RNA binding	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000393333|SGD:S000003739|UniProtKB:Q15459	9606	GO_Central		F
UniProtKB	Q15459	SF3A1	enables	GO:0003723	RNA binding	ECO:0007005	HDA	PMID:22658674		9606	UniProt		F
UniProtKB	Q15459	SF3A1	enables	GO:0003723	RNA binding	ECO:0007005	HDA	PMID:22681889		9606	UniProt		F
UniProtKB	Q15477	SKIV2L	enables	GO:0003723	RNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR016438	9606	InterPro		F
UniProtKB	Q15477	SKIV2L	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	9606	UniProt		F
UniProtKB	Q15631	TSN	enables	GO:0003723	RNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033956	9606	InterPro		F
UniProtKB	Q15631	TSN	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	9606	UniProt		F
UniProtKB	Q15631	TSN	enables	GO:0003723	RNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q62348|ensembl:ENSMUSP00000027623	9606	Ensembl		F
UniProtKB	Q15631	TSN	enables	GO:0003729	mRNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q62348|ensembl:ENSMUSP00000027623	9606	Ensembl		F
UniProtKB	Q15633	TARBP2	contributes_to	GO:0070883	pre-miRNA binding	ECO:0000314	IDA	PMID:18178619		9606	BHF-UCL		F
UniProtKB	Q15633	TARBP2	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	9606	UniProt		F
UniProtKB	Q15633	TARBP2	enables	GO:0003725	double-stranded RNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR028605	9606	InterPro		F
UniProtKB	Q15633	TARBP2	enables	GO:0003725	double-stranded RNA binding	ECO:0000314	IDA	PMID:23661684		9606	BHF-UCL		F
UniProtKB	Q15633	TARBP2	enables	GO:0003725	double-stranded RNA binding	ECO:0000314	IDA	PMID:25608000		9606	BHF-UCL		F
UniProtKB	Q15633	TARBP2	enables	GO:0035197	siRNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR028605	9606	InterPro		F
UniProtKB	Q15633	TARBP2	enables	GO:0035197	siRNA binding	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106193	9606	UniProt		F
UniProtKB	Q15633	TARBP2	enables	GO:0035197	siRNA binding	ECO:0000314	IDA	PMID:15973356		9606	UniProt		F
UniProtKB	Q15633	TARBP2	enables	GO:0035198	miRNA binding	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106193	9606	UniProt		F
UniProtKB	Q15633	TARBP2	enables	GO:0036002	pre-mRNA binding	ECO:0000304	TAS	PMID:19820710		9606	BHF-UCL		F
UniProtKB	Q15633	TARBP2	enables	GO:0070883	pre-miRNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR028605	9606	InterPro		F
UniProtKB	Q15633	TARBP2	enables	GO:0070883	pre-miRNA binding	ECO:0000314	IDA	PMID:23435228		9606	BHF-UCL		F
UniProtKB	Q15633	TARBP2	enables	GO:0070883	pre-miRNA binding	ECO:0000314	IDA	PMID:23661684		9606	BHF-UCL		F
UniProtKB	Q15637	SF1	enables	GO:0003723	RNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR004088|InterPro:IPR031150|InterPro:IPR036612	9606	InterPro		F
UniProtKB	Q15637	SF1	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	9606	UniProt		F
UniProtKB	Q15637	SF1	enables	GO:0003723	RNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q64213|ensembl:ENSMUSP00000121309	9606	Ensembl		F
UniProtKB	Q15637	SF1	enables	GO:0003723	RNA binding	ECO:0007005	HDA	PMID:22658674		9606	UniProt		F
UniProtKB	Q15637	SF1	enables	GO:0003723	RNA binding	ECO:0007005	HDA	PMID:22681889		9606	UniProt		F
UniProtKB	Q15637	SF1	enables	GO:0003723	RNA binding	ECO:0000304	TAS	PMID:8752089		9606	UniProt		F
UniProtKB	Q15637	SF1	enables	GO:0045131	pre-mRNA branch point binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR031150	9606	InterPro		F
UniProtKB	Q15646	OASL	enables	GO:0003723	RNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006116|InterPro:IPR006117	9606	InterPro		F
UniProtKB	Q15646	OASL	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	9606	UniProt		F
UniProtKB	Q15646	OASL	enables	GO:0003723	RNA binding	ECO:0007005	HDA	PMID:22658674		9606	UniProt		F
UniProtKB	Q15646	OASL	enables	GO:0003725	double-stranded RNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR026774	9606	InterPro		F
UniProtKB	Q15646	OASL	enables	GO:0003725	double-stranded RNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8VI94|ensembl:ENSMUSP00000107771	9606	Ensembl		F
UniProtKB	Q15646	OASL	enables	GO:0003725	double-stranded RNA binding	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1344390|MGI:MGI:2140770|MGI:MGI:2149633|MGI:MGI:2180849|MGI:MGI:2180850|MGI:MGI:2180852|MGI:MGI:2180853|MGI:MGI:2180860|MGI:MGI:97429|PANTHER:PTN000883503|UniProtKB:P00973|UniProtKB:P29728|UniProtKB:Q15646|UniProtKB:Q9Y6K5	9606	GO_Central		F
UniProtKB	Q15646	OASL	enables	GO:0003725	double-stranded RNA binding	ECO:0000314	IDA	PMID:9826176		9606	UniProt		F
UniProtKB	Q15654	TRIP6	enables	GO:0003723	RNA binding	ECO:0007005	HDA	PMID:22658674		9606	UniProt		F
UniProtKB	Q15691	MAPRE1	enables	GO:0003723	RNA binding	ECO:0007005	HDA	PMID:22681889		9606	UniProt		F
UniProtKB	Q15695	ZRSR2P1	enables	GO:0003723	RNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR009145	9606	InterPro		F
UniProtKB	Q15695	ZRSR2P1	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	9606	UniProt		F
UniProtKB	Q15695	ZRSR2P1	enables	GO:0030628	pre-mRNA 3'-splice site binding	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000289700|UniProtKB:Q15696|UniProtKB:Q9U2U0	9606	GO_Central		F
UniProtKB	Q15696	ZRSR2	enables	GO:0003723	RNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR009145	9606	InterPro		F
UniProtKB	Q15696	ZRSR2	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	9606	UniProt		F
UniProtKB	Q15696	ZRSR2	enables	GO:0030628	pre-mRNA 3'-splice site binding	ECO:0000314	IDA	PMID:21041408		9606	UniProt		F
UniProtKB	Q15696	ZRSR2	enables	GO:0030628	pre-mRNA 3'-splice site binding	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000289700|UniProtKB:Q15696|UniProtKB:Q9U2U0	9606	GO_Central		F
UniProtKB	Q15717	ELAVL1	enables	GO:0003723	RNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002343|InterPro:IPR006548	9606	InterPro		F
UniProtKB	Q15717	ELAVL1	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	9606	UniProt		F
UniProtKB	Q15717	ELAVL1	enables	GO:0003723	RNA binding	ECO:0000314	IDA	PMID:19561594		9606	UniProt		F
UniProtKB	Q15717	ELAVL1	enables	GO:0003723	RNA binding	ECO:0000314	IDA	PMID:21613615		9606	MGI		F
UniProtKB	Q15717	ELAVL1	enables	GO:0003723	RNA binding	ECO:0007005	HDA	PMID:22658674		9606	UniProt		F
UniProtKB	Q15717	ELAVL1	enables	GO:0003723	RNA binding	ECO:0007005	HDA	PMID:22681889		9606	UniProt		F
UniProtKB	Q15717	ELAVL1	enables	GO:0003725	double-stranded RNA binding	ECO:0000314	IDA	PMID:21266579		9606	MGI		F
UniProtKB	Q15717	ELAVL1	enables	GO:0003729	mRNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70372|ensembl:ENSMUSP00000096549	9606	Ensembl		F
UniProtKB	Q15717	ELAVL1	enables	GO:0003729	mRNA binding	ECO:0000304	TAS	PMID:10660597		9606	PINC		F
UniProtKB	Q15717	ELAVL1	enables	GO:0003730	mRNA 3'-UTR binding	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P70372	9606	UniProt		F
UniProtKB	Q15717	ELAVL1	enables	GO:0003730	mRNA 3'-UTR binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B5DF91|ensembl:ENSRNOP00000001415	9606	Ensembl		F
UniProtKB	Q15717	ELAVL1	enables	GO:0003730	mRNA 3'-UTR binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70372|ensembl:ENSMUSP00000096549	9606	Ensembl		F
UniProtKB	Q15717	ELAVL1	enables	GO:0003730	mRNA 3'-UTR binding	ECO:0000314	IDA	PMID:26595526		9606	UniProt		F
UniProtKB	Q15717	ELAVL1	enables	GO:0017091	AU-rich element binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70372|ensembl:ENSMUSP00000096549	9606	Ensembl		F
UniProtKB	Q15717	ELAVL1	enables	GO:0017091	AU-rich element binding	ECO:0000314	IDA	PMID:14517288		9606	UniProt		F
UniProtKB	Q15717	ELAVL1	enables	GO:0017091	AU-rich element binding	ECO:0000314	IDA	PMID:14731398		9606	UniProt		F
UniProtKB	Q15717	ELAVL1	enables	GO:0017091	AU-rich element binding	ECO:0000314	IDA	PMID:23519412		9606	UniProt		F
UniProtKB	Q15717	ELAVL1	enables	GO:0035198	miRNA binding	ECO:0000314	IDA	PMID:26595526		9606	UniProt		F
UniProtKB	Q15717	ELAVL1	enables	GO:0035925	mRNA 3'-UTR AU-rich region binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70372|ensembl:ENSMUSP00000096549	9606	Ensembl		F
UniProtKB	Q15717	ELAVL1	enables	GO:0035925	mRNA 3'-UTR AU-rich region binding	ECO:0000314	IDA	PMID:16126846		9606	UniProt		F
UniProtKB	Q15717	ELAVL1	enables	GO:0035925	mRNA 3'-UTR AU-rich region binding	ECO:0000314	IDA	PMID:23056314		9606	MGI		F
UniProtKB	Q15717	ELAVL1	enables	GO:0035925	mRNA 3'-UTR AU-rich region binding	ECO:0000314	IDA	PMID:26489465		9606	UniProt		F
UniProtKB	Q15717	ELAVL1	enables	GO:0035925	mRNA 3'-UTR AU-rich region binding	ECO:0000314	IDA	PMID:8626503		9606	UniProt		F
UniProtKB	Q15796	SMAD2	enables	GO:0070878	primary miRNA binding	ECO:0000353	IPI	PMID:18548003	RNAcentral:URS000018AA08_9606	9606	BHF-UCL	part_of(GO:0007179)	F
UniProtKB	Q15797	SMAD1	enables	GO:0070878	primary miRNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70340|ensembl:ENSMUSP00000071035	9606	Ensembl		F
UniProtKB	Q15797	SMAD1	enables	GO:0070878	primary miRNA binding	ECO:0000353	IPI	PMID:18548003	RNAcentral:URS000018AA08_9606	9606	BHF-UCL	part_of(GO:0030509)	F
UniProtKB	Q15910	EZH2	enables	GO:0003723	RNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61188|ensembl:ENSMUSP00000080419	9606	Ensembl		F
UniProtKB	Q15910	EZH2	enables	GO:0070878	primary miRNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61188|ensembl:ENSMUSP00000080419	9606	Ensembl		F
UniProtKB	Q15942	ZYX	enables	GO:0003723	RNA binding	ECO:0007005	HDA	PMID:22658674		9606	UniProt		F
UniProtKB	Q16513	PKN2	enables	GO:0003723	RNA binding	ECO:0007005	HDA	PMID:22658674		9606	UniProt		F
UniProtKB	Q16540	MRPL23	enables	GO:0003723	RNA binding	ECO:0000304	TAS	PMID:8541832		9606	PINC		F
UniProtKB	Q16560	SNRNP35	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	9606	UniProt		F
UniProtKB	Q16560	SNRNP35	enables	GO:0003729	mRNA binding	ECO:0000318	IBA	PMID:21873635	FB:FBgn0016978|PANTHER:PTN000359236|SGD:S000001323	9606	GO_Central		F
UniProtKB	Q16576	RBBP7	enables	GO:0003723	RNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q60973|ensembl:ENSMUSP00000033720	9606	Ensembl		F
UniProtKB	Q16587	ZNF74	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	9606	UniProt		F
UniProtKB	Q16600	ZNF239	enables	GO:0003723	RNA binding	ECO:0000304	TAS	PMID:9121460		9606	PINC		F
UniProtKB	Q16629	SRSF7	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	9606	UniProt		F
UniProtKB	Q16629	SRSF7	enables	GO:0003723	RNA binding	ECO:0000318	IBA	PMID:21873635	FB:FBgn0011640|PANTHER:PTN000567445|RGD:3664|SGD:S000001016|UniProtKB:O75494|UniProtKB:P84103|UniProtKB:Q07955|UniProtKB:Q13247|UniProtKB:Q9BWF3	9606	GO_Central		F
UniProtKB	Q16629	SRSF7	enables	GO:0003723	RNA binding	ECO:0007005	HDA	PMID:22658674		9606	UniProt		F
UniProtKB	Q16629	SRSF7	enables	GO:0003723	RNA binding	ECO:0007005	HDA	PMID:22681889		9606	UniProt		F
UniProtKB	Q16630	CPSF6	contributes_to	GO:0003723	RNA binding	ECO:0000314	IDA	PMID:15169763		9606	UniProt		F
UniProtKB	Q16630	CPSF6	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	9606	UniProt		F
UniProtKB	Q16630	CPSF6	enables	GO:0003723	RNA binding	ECO:0007005	HDA	PMID:22658674		9606	UniProt		F
UniProtKB	Q16630	CPSF6	enables	GO:0003723	RNA binding	ECO:0007005	HDA	PMID:22681889		9606	UniProt		F
UniProtKB	Q16630	CPSF6	enables	GO:0003729	mRNA binding	ECO:0000314	IDA	PMID:21295486		9606	UniProt		F
UniProtKB	Q16637	SMN1	enables	GO:0003723	RNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR010304	9606	InterPro		F
UniProtKB	Q16637	SMN1	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	9606	UniProt		F
UniProtKB	Q16658	FSCN1	enables	GO:0003723	RNA binding	ECO:0007005	HDA	PMID:22658674		9606	UniProt		F
UniProtKB	Q16666	IFI16	enables	GO:0003723	RNA binding	ECO:0007005	HDA	PMID:22658674		9606	UniProt		F
UniProtKB	Q16762	TST	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	9606	UniProt		F
UniProtKB	Q16762	TST	enables	GO:0008097	5S rRNA binding	ECO:0000314	IDA	PMID:20663881		9606	UniProt		F
UniProtKB	Q16762	TST	enables	GO:0008097	5S rRNA binding	ECO:0000314	IDA	PMID:21685364		9606	UniProt		F
UniProtKB	Q16891	IMMT	enables	GO:0003723	RNA binding	ECO:0007005	HDA	PMID:22658674		9606	UniProt		F
UniProtKB	Q17RY0	CPEB4	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	9606	UniProt		F
UniProtKB	Q17RY0	CPEB4	enables	GO:0003723	RNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q7TN98|ensembl:ENSMUSP00000020543	9606	Ensembl		F
UniProtKB	Q17RY0	CPEB4	enables	GO:0003723	RNA binding	ECO:0007005	HDA	PMID:22658674		9606	UniProt		F
UniProtKB	Q17RY0	CPEB4	enables	GO:0003723	RNA binding	ECO:0007005	HDA	PMID:22681889		9606	UniProt		F
UniProtKB	Q17RY0	CPEB4	enables	GO:0003730	mRNA 3'-UTR binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR034819	9606	InterPro		F
UniProtKB	Q17RY0	CPEB4	enables	GO:0003730	mRNA 3'-UTR binding	ECO:0000318	IBA	PMID:21873635	FB:FBgn0264307|MGI:MGI:2443075|PANTHER:PTN000286163|RGD:1310421|UniProtKB:Q8NE35|WB:WBGene00001481	9606	GO_Central		F
UniProtKB	Q17RY0	CPEB4	enables	GO:0008135	translation factor activity, RNA binding	ECO:0000318	IBA	PMID:21873635	MGI:MGI:2443075|PANTHER:PTN000286163|UniProtKB:Q8NE35	9606	GO_Central		F
UniProtKB	Q1ED39	KNOP1	enables	GO:0003723	RNA binding	ECO:0007005	HDA	PMID:22658674		9606	UniProt		F
UniProtKB	Q1KMD3	HNRNPUL2	enables	GO:0003723	RNA binding	ECO:0007005	HDA	PMID:22658674		9606	UniProt		F
UniProtKB	Q1KMD3	HNRNPUL2	enables	GO:0003723	RNA binding	ECO:0007005	HDA	PMID:22681889		9606	UniProt		F
UniProtKB	Q2M296	MTHFSD	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	9606	UniProt		F
UniProtKB	Q2M296	MTHFSD	enables	GO:0003723	RNA binding	ECO:0007005	HDA	PMID:22658674		9606	UniProt		F
UniProtKB	Q2M296	MTHFSD	enables	GO:0003723	RNA binding	ECO:0007005	HDA	PMID:22681889		9606	UniProt		F
UniProtKB	Q2NL82	TSR1	enables	GO:0003723	RNA binding	ECO:0007005	HDA	PMID:22658674		9606	UniProt		F
UniProtKB	Q2NL82	TSR1	enables	GO:0034511	U3 snoRNA binding	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000304594|SGD:S000006138	9606	GO_Central		F
UniProtKB	Q2Q1W2	TRIM71	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	9606	UniProt		F
UniProtKB	Q2Q1W2	TRIM71	enables	GO:0035198	miRNA binding	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q1PSW8	9606	UniProt		F
UniProtKB	Q2Q1W2	TRIM71	enables	GO:0035198	miRNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q1PSW8|ensembl:ENSMUSP00000107447	9606	Ensembl		F
UniProtKB	Q2Q1W2	TRIM71	enables	GO:0035198	miRNA binding	ECO:0000314	IDA	PMID:28431233		9606	UniProt		F
UniProtKB	Q2VIR3	EIF2S3B	enables	GO:0003743	translation initiation factor activity	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	Q2VIR3	EIF2S3B	enables	GO:0003743	translation initiation factor activity	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000562153|PomBase:SPBC17G9.09|SGD:S000000827|UniProtKB:P41091	9606	GO_Central		F
UniProtKB	Q2VPK5	CTU2	enables	GO:0000049	tRNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR019407	9606	InterPro		F
UniProtKB	Q32MZ4	LRRFIP1	enables	GO:0003725	double-stranded RNA binding	ECO:0000304	TAS	PMID:9671805		9606	PINC		F
UniProtKB	Q32P51	HNRNPA1L2	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	9606	UniProt		F
UniProtKB	Q32P51	HNRNPA1L2	enables	GO:0003723	RNA binding	ECO:0000318	IBA	PMID:21873635	MGI:MGI:104819|MGI:MGI:1330294|MGI:MGI:893588|MGI:MGI:97286|PANTHER:PTN002689974|RGD:1306751|RGD:1310403|RGD:1310906|RGD:3153|RGD:69234|SGD:S000003391|SGD:S000005483|TAIR:locus:2019622|TAIR:locus:2076096|TAIR:locus:2079874|TAIR:locus:2083810|TAIR:locus:2122009|TAIR:locus:2159401|TAIR:locus:2179939|UniProtKB:P19338|UniProtKB:P22626|UniProtKB:P38159|UniProtKB:P62995|UniProtKB:Q03250|UniProtKB:Q13148|UniProtKB:Q14103|UniProtKB:Q9SVM8	9606	GO_Central		F
UniProtKB	Q32P51	HNRNPA1L2	enables	GO:0003729	mRNA binding	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN002690576|RGD:69234|RGD:727807|UniProtKB:F4JFN7|UniProtKB:Q8W569|UniProtKB:Q9LHL2	9606	GO_Central		F
UniProtKB	Q3KNT7	NSUN5P1	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	9606	UniProt		F
UniProtKB	Q3MIT2	PUS10	enables	GO:0003723	RNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR020103	9606	InterPro		F
UniProtKB	Q3ZCQ8	TIMM50	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	9606	UniProt		F
UniProtKB	Q4G0J3	LARP7	enables	GO:0003723	RNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002344|InterPro:IPR014886	9606	InterPro		F
UniProtKB	Q4G0J3	LARP7	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	9606	UniProt		F
UniProtKB	Q4G0J3	LARP7	enables	GO:0003723	RNA binding	ECO:0007005	HDA	PMID:22658674		9606	UniProt		F
UniProtKB	Q4G0J3	LARP7	enables	GO:0003723	RNA binding	ECO:0007005	HDA	PMID:22681889		9606	UniProt		F
UniProtKB	Q4VXA5	KHDC1	enables	GO:0003723	RNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR036612	9606	InterPro		F
UniProtKB	Q4VXA5	KHDC1	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	9606	UniProt		F
UniProtKB	Q4VXU2	PABPC1L	enables	GO:0003723	RNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002004|InterPro:IPR006515|InterPro:IPR036053	9606	InterPro		F
UniProtKB	Q4VXU2	PABPC1L	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	9606	UniProt		F
UniProtKB	Q4VXU2	PABPC1L	enables	GO:0003723	RNA binding	ECO:0000318	IBA	PMID:21873635	FB:FBgn0000114|FB:FBgn0264001|MGI:MGI:1926034|PANTHER:PTN002768817|PomBase:SPAC1610.03c|RGD:68347|SGD:S000005846|UniProtKB:O04425|UniProtKB:P0DJD4|UniProtKB:P11940|UniProtKB:Q5SZQ8|UniProtKB:Q8IDB7|UniProtKB:Q8IUH3|UniProtKB:Q92879	9606	GO_Central		F
UniProtKB	Q4VXU2	PABPC1L	enables	GO:0003730	mRNA 3'-UTR binding	ECO:0000318	IBA	PMID:21873635	FB:FBgn0264270|FB:FBgn0265297|MGI:MGI:2444477|PANTHER:PTN000610044|UniProtKB:P11940|WB:WBGene00006331	9606	GO_Central		F
UniProtKB	Q4VXU2	PABPC1L	enables	GO:0008143	poly(A) binding	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000610044|SGD:S000000967|TAIR:locus:2013011|UniProtKB:P11940|UniProtKB:Q13310|UniProtKB:Q6XE24|UniProtKB:Q9H361	9606	GO_Central		F
UniProtKB	Q4VXU2	PABPC1L	enables	GO:0008266	poly(U) RNA binding	ECO:0000318	IBA	PMID:21873635	FB:FBgn0264270|PANTHER:PTN000610044|UniProtKB:P11940|UniProtKB:Q13310|UniProtKB:Q6XE24	9606	GO_Central		F
UniProtKB	Q52LJ0	FAM98B	enables	GO:0003723	RNA binding	ECO:0007005	HDA	PMID:22658674		9606	UniProt		F
UniProtKB	Q52LJ0	FAM98B	enables	GO:0003723	RNA binding	ECO:0007005	HDA	PMID:22681889		9606	UniProt		F
UniProtKB	Q53EL6	PDCD4	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	9606	UniProt		F
UniProtKB	Q53EP0	FNDC3B	enables	GO:0003723	RNA binding	ECO:0007005	HDA	PMID:22658674		9606	UniProt		F
UniProtKB	Q53F19	NCBP3	enables	GO:0000339	RNA cap binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BZR9|ensembl:ENSMUSP00000021135	9606	Ensembl		F
UniProtKB	Q53F19	NCBP3	enables	GO:0000340	RNA 7-methylguanosine cap binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR019416	9606	InterPro		F
UniProtKB	Q53F19	NCBP3	enables	GO:0000340	RNA 7-methylguanosine cap binding	ECO:0000315	IMP	PMID:26382858		9606	UniProt		F
